0	0.0000000000
1	0.0000000000
2	0.0000000000
3	0.0000000000
4	0.0000000000
5	0.0000000000
6	0.0000000000
7	0.0000000000
8	0.0000000000
9	0.0000000000
10	0.0000000000
11	0.0000000000
12	0.0000000000
13	0.0000000000
14	0.0000000000
15	0.0000000000
16	0.0000000000
17	0.0000000000
18	0.0000000000
19	0.0000000000
20	0.0000000000
21	0.0000000000
22	0.0000000000
23	0.0000000000
24	0.0000000000
25	0.0000000000
26	0.0000000000
27	0.0000000000
28	0.0000000000
29	0.0000000000
30	0.0000000000
31	0.0000000000
32	0.0000000002
33	0.0000000006
34	0.0000000018
35	0.0000000053
36	0.0000000145
37	0.0000000365
38	0.0000000841
39	0.0000001771
40	0.0000003404
41	0.0000005958
42	0.0000009479
43	0.0000013692
44	0.0000017985
45	0.0000021644
46	0.0000024305
47	0.0000026316
48	0.0000028609
49	0.0000031967
50	0.0000036268
51	0.0000040526
52	0.0000043919
53	0.0000046760
54	0.0000050171
55	0.0000054655
56	0.0000059391
57	0.0000063354
58	0.0000066813
59	0.0000070941
60	0.0000075987
61	0.0000080859
62	0.0000084922
63	0.0000089076
64	0.0000094187
65	0.0000099537
66	0.0000104130
67	0.0000108534
68	0.0000113796
69	0.0000119414
70	0.0000124327
71	0.0000129022
72	0.0000134529
73	0.0000140297
74	0.0000145352
75	0.0000150340
76	0.0000156122
77	0.0000161909
78	0.0000166997
79	0.0000172308
80	0.0000178302
81	0.0000183945
82	0.0000189073
83	0.0000194738
84	0.0000200754
85	0.0000206143
86	0.0000211438
87	0.0000217382
88	0.0000223149
89	0.0000228351
90	0.0000233956
91	0.0000239898
92	0.0000245257
93	0.0000250536
94	0.0000256375
95	0.0000261947
96	0.0000267056
97	0.0000272601
98	0.0000278266
99	0.0000283350
100	0.0000288574
101	0.0000294207
102	0.0000299407
103	0.0000304444
104	0.0000309957
105	0.0000315223
106	0.0000320009
107	0.0000325090
108	0.0000330150
109	0.0000334716
110	0.0000339555
111	0.0000344705
112	0.0000349434
113	0.0000354165
114	0.0000359174
115	0.0000363755
116	0.0000368180
117	0.0000373022
118	0.0000377657
119	0.0000381995
120	0.0000386620
121	0.0000391073
122	0.0000395144
123	0.0000399485
124	0.0000403781
125	0.0000407616
126	0.0000411607
127	0.0000415696
128	0.0000419464
129	0.0000423414
130	0.0000427494
131	0.0000431172
132	0.0000434930
133	0.0000438905
134	0.0000442524
135	0.0000446080
136	0.0000449761
137	0.0000453101
138	0.0000456419
139	0.0000459927
140	0.0000463096
141	0.0000466185
142	0.0000469532
143	0.0000472674
144	0.0000475758
145	0.0000479053
146	0.0000482142
147	0.0000485220
148	0.0000488543
149	0.0000491613
150	0.0000494575
151	0.0000497764
152	0.0000500737
153	0.0000503553
154	0.0000506478
155	0.0000509149
156	0.0000511700
157	0.0000514378
158	0.0000516819
159	0.0000519239
160	0.0000521944
161	0.0000524521
162	0.0000526984
163	0.0000529376
164	0.0000531164
165	0.0000532373
166	0.0000533245
167	0.0000533912
168	0.0000535291
169	0.0000538082
170	0.0000542068
171	0.0000546949
172	0.0000551607
173	0.0000554214
174	0.0000554003
175	0.0000551231
176	0.0000547047
177	0.0000543552
178	0.0000542036
179	0.0000542503
180	0.0000544425
181	0.0000546492
182	0.0000547870
183	0.0000549287
184	0.0000551422
185	0.0000554325
186	0.0000557750
187	0.0000560724
188	0.0000562590
189	0.0000563736
190	0.0000564514
191	0.0000564931
192	0.0000564573
193	0.0000562800
194	0.0000559995
195	0.0000557225
196	0.0000554997
197	0.0000553140
198	0.0000550706
199	0.0000547052
200	0.0000543185
201	0.0000540357
202	0.0000538817
203	0.0000537988
204	0.0000536577
205	0.0000534297
206	0.0000532600
207	0.0000532284
208	0.0000532831
209	0.0000533440
210	0.0000533307
211	0.0000532774
212	0.0000533070
213	0.0000534188
214	0.0000535247
215	0.0000535758
216	0.0000535665
217	0.0000535581
218	0.0000535978
219	0.0000536303
220	0.0000536066
221	0.0000535347
222	0.0000534277
223	0.0000533112
224	0.0000531968
225	0.0000530545
226	0.0000528575
227	0.0000526093
228	0.0000523374
229	0.0000520715
230	0.0000518060
231	0.0000514963
232	0.0000511182
233	0.0000507248
234	0.0000503714
235	0.0000500181
236	0.0000495998
237	0.0000491172
238	0.0000486390
239	0.0000482281
240	0.0000478217
241	0.0000473281
242	0.0000468114
243	0.0000463671
244	0.0000459685
245	0.0000455239
246	0.0000449924
247	0.0000444863
248	0.0000441112
249	0.0000437554
250	0.0000433236
251	0.0000429040
252	0.0000425612
253	0.0000422412
254	0.0000418237
255	0.0000412908
256	0.0000408237
257	0.0000404897
258	0.0000401497
259	0.0000397859
260	0.0000395070
261	0.0000393517
262	0.0000392229
263	0.0000389853
264	0.0000387314
265	0.0000386194
266	0.0000385098
267	0.0000382490
268	0.0000379280
269	0.0000376568
270	0.0000374291
271	0.0000371479
272	0.0000368222
273	0.0000366233
274	0.0000365285
275	0.0000363792
276	0.0000362425
277	0.0000362511
278	0.0000363757
279	0.0000364746
280	0.0000364881
281	0.0000365754
282	0.0000367722
283	0.0000368653
284	0.0000368477
285	0.0000368689
286	0.0000368902
287	0.0000368082
288	0.0000366286
289	0.0000364774
290	0.0000364104
291	0.0000362885
292	0.0000361136
293	0.0000360450
294	0.0000360254
295	0.0000359047
296	0.0000356885
297	0.0000354820
298	0.0000353386
299	0.0000351943
300	0.0000351200
301	0.0000353103
302	0.0000356919
303	0.0000360964
304	0.0000365260
305	0.0000369142
306	0.0000370919
307	0.0000369989
308	0.0000367989
309	0.0000367315
310	0.0000367515
311	0.0000367000
312	0.0000366518
313	0.0000366407
314	0.0000365453
315	0.0000363661
316	0.0000362267
317	0.0000362004
318	0.0000362184
319	0.0000362018
320	0.0000361759
321	0.0000360977
322	0.0000359375
323	0.0000358359
324	0.0000358267
325	0.0000357604
326	0.0000355603
327	0.0000352991
328	0.0000350729
329	0.0000348520
330	0.0000346278
331	0.0000345192
332	0.0000344656
333	0.0000342920
334	0.0000340628
335	0.0000339270
336	0.0000338973
337	0.0000339103
338	0.0000339317
339	0.0000339809
340	0.0000340225
341	0.0000340419
342	0.0000341385
343	0.0000342938
344	0.0000343943
345	0.0000344677
346	0.0000345703
347	0.0000346725
348	0.0000347383
349	0.0000347774
350	0.0000347948
351	0.0000347444
352	0.0000346599
353	0.0000346237
354	0.0000345500
355	0.0000343504
356	0.0000341085
357	0.0000338917
358	0.0000336752
359	0.0000334230
360	0.0000331336
361	0.0000328076
362	0.0000324221
363	0.0000320534
364	0.0000317781
365	0.0000314723
366	0.0000310574
367	0.0000306461
368	0.0000302940
369	0.0000299541
370	0.0000296062
371	0.0000292699
372	0.0000289527
373	0.0000286587
374	0.0000284499
375	0.0000283294
376	0.0000281729
377	0.0000279444
378	0.0000277301
379	0.0000275686
380	0.0000274564
381	0.0000274112
382	0.0000274593
383	0.0000275964
384	0.0000277867
385	0.0000279864
386	0.0000281274
387	0.0000281715
388	0.0000281786
389	0.0000282230
390	0.0000283324
391	0.0000284993
392	0.0000286822
393	0.0000288470
394	0.0000290000
395	0.0000291684
396	0.0000293595
397	0.0000295619
